Publication Year,Month,Category,college,Research field ,Title,Source Title
2023,April,WOS,College of Computer and Information Sciences,Scientific,Deep Transfer Learning-Enabled Activity Identification and Fall Detection for Disabled People,SUSTAINABILITY
2023,April,WOS,College of Computer and Information Sciences,Scientific,Detection and Prediction of Epileptic Seizures Using Machine Learning Model,JOURNAL OF COMPUTATIONAL DESIGN AND ENGINEERING
2023,April,WOS,College of Computer and Information Sciences,Scientific,Dynamic Coati Optimization Algorithm for Biomedical Classification Tasks,ELECTRONICS
2023,April,WOS,College of Computer and Information Sciences,Scientific,Extended-GS optimum solution for multi-criteria and multi-alternative problem,SYMMETRY-BASEL
2023,April,WOS,College of Computer and Information Sciences,Scientific,Facial Expression Recognition Model Depending on Optimized Support Vector Machine,JOURNAL OF INTELLIGENT & FUZZY SYSTEMS
2023,April,WOS,College of Computer and Information Sciences,Scientific,Forecasting Energy Consumption Using a Novel Hybrid Dipper Throated Optimization and Stochastic Fractal Search Algorithm,ELECTRONIC RESEARCH ARCHIVE
2023,April,WOS,College of Computer and Information Sciences,Scientific,Frequency selective surfaces-based miniaturized wideband high-gain monopole antenna for UWB systems,ELECTRONICS
2023,April,WOS,College of Computer and Information Sciences,Scientific,Gaussian-Filtered High-Frequency-Feature Trained Optimized BiLSTM Network for Spoofed-Speech Classification,SUSTAINABILITY
2023,April,WOS,College of Computer and Information Sciences,Scientific,Hybrid precoding design for secure smart-grid enabled MIMO wireless communications in Industry 5.0,APPLIED SCIENCES-BASEL
2023,April,WOS,College of Computer and Information Sciences,Scientific,Improved Metaheuristics with Deep Learning Enabled Movie Review Sentiment Analysis,MICROMACHINES
2023,April,WOS,College of Computer and Information Sciences,Scientific,A message recovery attack on multivariate polynomial trapdoor function,ELECTRONICS
2023,April,SCOPUS,College of Computer and Information Sciences,Scientific,A New Blockchain-Based Authentication Framework for Secure IoT Networks,Journal of Ambient Intelligence and Humanized Computing
2023,April,SCOPUS,College of Computer and Information Sciences,Scientific,Design Optimization of Counter-Flow Double-Pipe Heat Exchanger Using Hybrid Optimization Algorithm,Communications in Computer and Information Science
2023,April,SCOPUS,College of Computer and Information Sciences,Scientific,Double Deep Q-Network Next-Generation Cyber-Physical Systems: A Reinforcement Learning-Enabled Anomaly Detection Framework for Next-Generation Cyber-Physical Systems,Neural Computing and Applications
2023,April,SCOPUS,College of Computer and Information Sciences,Scientific,Downlink Power Allocation for CR-NOMA-Based Femtocell D2D Using Greedy Asynchronous Distributed Interference Avoidance Algorithm,Lecture Notes in Networks and Systems
2023,April,SCOPUS,College of Computer and Information Sciences,Scientific,Efficient hybrid digital image watermarking,Scientific Reports
2023,April,SCOPUS,College of Computer and Information Sciences,Scientific,Efficient implementation of multi-level Dragonfly networks with Hamming graph for future optical networks,Optical and Quantum Electronics
2023,April,SCOPUS,College of Computer and Information Sciences,Scientific,Efficient Nanosystem for Nanomedicine Applications Based on Molecular Communications,Journal of Supercomputing
2023,April,SCOPUS,College of Computer and Information Sciences,Scientific,Empowering and conquering infirmity of visually impaired using AI-technology equipped with object detection and real-time voice feedback system in healthcare application,Security and Communication Networks
2023,April,SCOPUS,College of Computer and Information Sciences,Scientific,Enhanced Slime Mould Optimization with Deep-Learning-Based Resource Allocation in UAV-Enabled Wireless Networks,IEEE Access
2023,April,SCOPUS,College of Computer and Information Sciences,Scientific,Enhancing Object Detection for VIPs Using YOLOv4_Resnet101 and Text-to-Speech Conversion Model,International Journal of Communication Systems
2023,April,SCOPUS,College of Computer and Information Sciences,Scientific,Enhancing security and capacity in FSO transmission for next-generation networks using OFDM/OCDMA-based ICSM codes,International Journal of Imaging Systems and Technology
2023,April,SCOPUS,College of Computer and Information Sciences,Scientific,Exploring Performance Degradation in Virtual Machines Sharing a Cloud Server,Journal of Supercomputing
2023,April,SCOPUS,College of Computer and Information Sciences,Scientific,Fog computing network security based on resources management,Sustainability (Switzerland)
2023,April,SCOPUS,College of Computer and Information Sciences,Scientific,Fractional order adaptive hunter-prey optimizer for feature selection,Materials Today Communications
2023,April,SCOPUS,College of Computer and Information Sciences,Scientific,"From Hype to Reality: Unveiling the Promises, Challenges and Opportunities of Blockchain in Supply Chain Systems","Trends, Applications, and Challenges of Chatbot Technology"
2023,April,SCOPUS,College of Computer and Information Sciences,Scientific,Fuel Economy Energy Management of Electric Vehicles Using Harris Hawks Optimization,Computers and Electrical Engineering
2023,April,SCOPUS,College of Computer and Information Sciences,Scientific,Fuzzy Modelling and Optimization to Decide Optimal Parameters of the PEMFC,Urban Climate
2023,April,SCOPUS,College of Computer and Information Sciences,Scientific,GastroNet: A robust attention-based deep learning and cosine similarity feature selection framework for gastrointestinal disease classification from endoscopic images,Scientific Reports
2023,April,SCOPUS,College of Computer and Information Sciences,Scientific,Hessian Distributed Ant Optimized Perron-Frobenius Eigen Centrality for Social Networks,Journal of Ambient Intelligence and Humanized Computing
2023,April,SCOPUS,College of Computer and Information Sciences,Scientific,Hybrid Feature-Learning-Based PSO-PCA Feature Engineering Approach for Blood Cancer Classification,Agriculture (Switzerland)
2023,April,SCOPUS,College of Computer and Information Sciences,Scientific,Hybrid machine learning techniques for gender identification from handwritten images using textural features,Intelligent Automation and Soft Computing
2023,April,SCOPUS,College of Computer and Information Sciences,Scientific,Improved Dipper-Throated Optimization for Forecasting Metamaterial Design Bandwidth for Engineering Applications,Electronics (Switzerland)
2023,April,SCOPUS,College of Computer and Information Sciences,Scientific,Improving Automotive Air Conditioning System Performance Using Composite Nano-Lubricants and Fuzzy Modeling Optimization,International Journal of Environmental Research and Public Health
2023,April,SCOPUS,College of Computer and Information Sciences,Scientific,Improvising and Enhancing the Patterned Surface Performance of MIMO Antenna Parameters and Emphasizing the Efficiency Using Tampered Miniature Sizes and Layers,Computers in Biology and Medicine
2023,April,SCOPUS,College of Computer and Information Sciences,Scientific,Intelligent Localization and Deep Human Activity Recognition through IoT Devices,Intelligent Automation and Soft Computing
2023,April,SCOPUS,College of Computer and Information Sciences,Scientific,"Investigation of the brain carcinoma based on generalized variation coefficient similarity measures using complex q-rung orthopair fuzzy information (Apr, 10.1007/s00500-023-08014-1, 2023)",IEEE Access
2023,April,SCOPUS,College of Computer and Information Sciences,Scientific,LoRa Communication Using TVWS Frequencies: Range and Data Rate,PeerJ Computer Science
2023,April,SCOPUS,College of Computer and Information Sciences,Scientific,Low-Power Very-Large-Scale Integration Implementation of Fault-Tolerant Parallel Real Fast Fourier Transform Architectures Using Error Correction Codes and Algorithm-Based Fault-Tolerant Techniques,Computers and Electrical Engineering
2023,April,SCOPUS,College of Computer and Information Sciences,Scientific,Machine learning and deep learning techniques for driver fatigue and drowsiness detection: a review,Computers and Electrical Engineering
2023,April,SCOPUS,College of Computer and Information Sciences,Scientific,Manufacturing industry based on dynamic soft sensors in integrated with feature representation and classification using fuzzy logic and deep learning architecture,Sustainable Energy Technologies and Assessments
2023,April,WOS,College of Computer and Information Sciences,Scientific,Matching evaluation based on image content discriminative features for different image types,MEDICINA-LITHUANIA
2023,June,scopus,College of Computer and Information Sciences,Scientific,Official Statistics and Big Data Processing with Artificial Intelligence: Capacity Indicators for Public Sector Organizations,Applied Sciences (Switzerland)
2023,June,WOS,College of Computer and Information Sciences,Scientific,Optimal Load Sharing between Lithium-Ion Battery and Supercapacitor for Electric Vehicle Applications,SENSORS
2023,June,scopus,College of Computer and Information Sciences,Scientific,Optimal Sizing and Management of Hybrid Renewable Energy System for DC-Powered Commercial Building,Micromachines
2023,June,scopus,College of Computer and Information Sciences,Scientific,Optimized ensemble model for wind power forecasting using hybrid whale and dipper-throated optimization algorithms,Electronics (Switzerland)
2023,June,WOS,College of Computer and Information Sciences,Scientific,Optimizing residential DC microgrid energy management system using artificial intelligence,PEERJ COMPUTER SCIENCE
2023,June,WOS,College of Computer and Information Sciences,Scientific,Pelican Optimization Algorithm with Federated Learning Driven Attack Detection model in Internet of Things environment,FRONTIERS IN PHYSIOLOGY
2023,June,scopus,College of Computer and Information Sciences,Scientific,SFBC Recognition over Orthogonal Frequency Division Multiplexing Schemes in the Presence of Inphase and Quadrature Phase Discrepancies for Cognitive Radio Applications,Diagnostics
2023,June,WOS,College of Computer and Information Sciences,Scientific,Simultaneous compressed sensing and single-image super resolution for SAR image reconstruction,HEALTHCARE
2023,June,WOS,College of Computer and Information Sciences,Scientific,Smart Home Automation-Based Hand Gesture Recognition Using Feature Fusion and Recurrent Neural Network,SENSORS
2023,June,WOS,College of Computer and Information Sciences,Scientific,Toxic Fake News Detection and Classification for Combating COVID-19 Misinformation,CMC-COMPUTERS MATERIALS & CONTINUA
2023,June,WOS,College of Computer and Information Sciences,Scientific,Transforming Healthcare Analytics with FHIR: A Framework for Standardizing and Analyzing Clinical Data,DIAGNOSTICS
2023,June,WOS,College of Computer and Information Sciences,Scientific,TS2HGRNet: A paradigm of two stream best deep learning feature fusion assisted framework for human gait analysis using controlled environment in smart cities,DIAGNOSTICS
2023,June,WOS,College of Computer and Information Sciences,Scientific,Using a Resnet50 with a Kernel Attention Mechanism for Rice Disease Diagnosis,CMC-COMPUTERS MATERIALS & CONTINUA
2023,June,WOS,College of Computer and Information Sciences,Scientific,Utilization of adaptive filtering for biometric template masking,JOURNAL OF CLOUD COMPUTING-ADVANCES SYSTEMS AND APPLICATIONS
2023,June,WOS,College of Computer and Information Sciences,Scientific,Wind speed forecasting using optimized bidirectional LSTM based on dipper throated and genetic optimization algorithms,CMC-COMPUTERS MATERIALS & CONTINUA
2023,June,WOS,College of Computer and Information Sciences,Scientific,A Kullback-Liebler divergence-based representation algorithm for malware detection,EXPERT SYSTEMS WITH APPLICATIONS
2023,June,WOS,College of Computer and Information Sciences,Scientific,A New Technological Model on Investigating the Utilization of Mobile Learning Applications: Extending the TAM,CMC-COMPUTERS MATERIALS & CONTINUA
2023,June,scopus,College of Computer and Information Sciences,Scientific,A novel perspective for M-polynomials to compute molecular descriptors of borophene nanosheet,IEEE Access
2023,June,scopus,College of Computer and Information Sciences,Scientific,"A novel perspective for M-polynomials to compute molecular descriptors of borophene nanosheet (vol 13, 12016, 2023)",IEEE Access
2023,June,WOS,College of Computer and Information Sciences,Scientific,"A Proposed Deep-Learning-Based Framework for Medical Image Communication, Storage and Diagnosis",DIAGNOSTICS
2023,June,scopus,College of Computer and Information Sciences,Scientific,A White Shark Equilibrium Optimizer with a Hybrid Deep-Learning-Based Cybersecurity Solution for a Smart City Environment,Journal of Optics (India)
2023,June,WOS,College of Computer and Information Sciences,Scientific,AI-based voltage and power quality control of high-penetration grid-connected photovoltaic power plant,SENSORS
2023,June,WOS,College of Computer and Information Sciences,Scientific,An Efficient Brain Tumor Segmentation Method Based on Adaptive Moving Self-Organizing Map and Fuzzy K-Mean Clustering,JOURNAL OF SUPERCOMPUTING
2023,June,WOS,College of Computer and Information Sciences,Scientific,"An overview of GAN-DeepFakes detection: proposal, improvement, and evaluation",JOURNAL OF OPTICS-INDIA
2023,June,WOS,College of Computer and Information Sciences,Scientific,An Ultra-Wide Band MIMO Antenna System with Enhanced Isolation for Microwave Imaging Applications,JOURNAL OF OPTICS-INDIA
2023,June,WOS,College of Computer and Information Sciences,Scientific,Anomaly Detection in 6G Networks Using Machine Learning Methods,DIAGNOSTICS
2023,June,WOS,College of Computer and Information Sciences,Scientific,Application of nanotechnology in breast cancer screening under obstetrics and gynecology through the use of CNN and ANFIS,CAAI TRANSACTIONS ON INTELLIGENCE TECHNOLOGY
2023,June,scopus,College of Computer and Information Sciences,Scientific,Application of resolution enhancement techniques on medical images,Lecture Notes in Networks and Systems
2023,June,WOS,College of Computer and Information Sciences,Scientific,Automated Diagnosis for Colon Cancer Diseases Using Stacking Transformer Models and Explainable Artificial Intelligence,EURASIP JOURNAL ON WIRELESS COMMUNICATIONS AND NETWORKING
2023,June,WOS,College of Computer and Information Sciences,Scientific,Automated diagnosis of EEG abnormalities with different classification techniques,CMC-COMPUTERS MATERIALS & CONTINUA
2023,June,WOS,College of Computer and Information Sciences,Scientific,Blockchain with Quantum Mayfly Optimization-Based Clustering Scheme for Secure and Smart Transport Systems,CAAI TRANSACTIONS ON INTELLIGENCE TECHNOLOGY
2023,June,WOS,College of Computer and Information Sciences,Scientific,Blockchain-Assisted Machine Learning with Hybrid Metaheuristics-Empowered Cyber Attack Detection and Classification Model,SENSORS
2023,June,WOS,College of Computer and Information Sciences,Scientific,Boosting CO2 Uptake from Waste Concrete Powder Using Artificial Intelligence and the Marine Predators Algorithm,SUSTAINABILITY
2023,June,WOS,College of Computer and Information Sciences,Scientific,Capacity analysis of infrastructure-to-vehicle visible light communication with an optimized non-orthogonal multiple access scheme,PLASMONICS
2023,June,WOS,College of Computer and Information Sciences,Scientific,Classification of Breast Cancer Using Transfer Learning and Advanced Al-Biruni Earth Radius Optimization,DIGITAL HEALTH
2023,June,WOS,College of Computer and Information Sciences,Scientific,"Combining docking, molecular dynamics simulations, AD-MET pharmacokinetics properties, and MMGBSA calculations to create specialized protocols for running effective virtual screening campaigns on the autoimmune disorder and SARS-CoV-2 main protease",APPLIED SCIENCES-BASEL
2023,June,WOS,College of Computer and Information Sciences,Scientific,Construction of Pilgrim Framework-Information Seeking Based on New Norm Selection Criteria of Hajj,IEEE ACCESS
2023,June,WOS,College of Computer and Information Sciences,Scientific,CyberHero: An Adaptive Serious Game to Promote Cybersecurity Awareness,INTERNATIONAL JOURNAL OF ADVANCED MANUFACTURING TECHNOLOGY
2023,June,WOS,College of Computer and Information Sciences,Scientific,"Decoupling Methods in Planar Ultra-Wideband Multiple-Input-Multiple-Output Antennas: A Review of the Design, State-of-the-Art, and Research Challenges",CMC-COMPUTERS MATERIALS & CONTINUA
2023,June,WOS,College of Computer and Information Sciences,Scientific,Design and Implementation of a Planar MIMO Antenna for Spectrum-Sensing Applications,SENSORS
2023,June,WOS,College of Computer and Information Sciences,Scientific,Dung Beetle Optimization with Deep Feature Fusion Model for Lung Cancer Detection and Classification,SCIENTIFIC REPORTS
2023,June,WOS,College of Computer and Information Sciences,Scientific,Dynamic Coati Optimization Algorithm for Biomedical Classification Tasks,AIMS MATHEMATICS
2023,June,scopus,College of Computer and Information Sciences,Scientific,Effect of Thermal Radiation on Electrically Conducting Nanofluid with Slip Conditions and Heat Source Using Artificial Neural Networks,IEEE Access
2023,June,WOS,College of Computer and Information Sciences,Scientific,Efficient color image enhancement using piecewise linear transformation and gamma correction,JOURNAL OF OPTICS-INDIA
2023,June,WOS,College of Computer and Information Sciences,Scientific,Efficient image transmission in high-degradation scenarios,ENERGIES
2023,June,WOS,College of Computer and Information Sciences,Scientific,Efficient implementation of cancelable face recognition based on elliptic curve cryptography,IEEE ACCESS
2023,June,WOS,College of Computer and Information Sciences,Scientific,Emerging advances in deep learning and computer vision for visual data search and mining in E-commerce,SENSORS
2023,June,WOS,College of Computer and Information Sciences,Scientific,Enhanced Dual Convolutional Neural Network Model Using Explainable Artificial Intelligence of Fault Prioritization for Industrial 4.0,COMPUTERS IN BIOLOGY AND MEDICINE
2023,June,WOS,College of Computer and Information Sciences,Scientific,Enhancing Prediction of Brain Tumor Classification Using Images and Numerical Data Features,PEERJ COMPUTER SCIENCE
2023,June,scopus,College of Computer and Information Sciences,Scientific,Exploiting an Elitist Barnacles Mating Optimizer implementation for substitution box optimization,Computational and Applied Mathematics
2023,June,WOS,College of Computer and Information Sciences,Scientific,Exploiting Remote Sensing Imagery for Vehicle Detection and Classification Using an Artificial Intelligence Technique,SUSTAINABILITY
2023,June,scopus,College of Computer and Information Sciences,Scientific,Finite-time complete periodic synchronization of memristive neural networks with mixed delays,Electronics (Switzerland)
2023,June,WOS,College of Computer and Information Sciences,Scientific,Hybrid Majority Voting: Prediction and Classification Model for Obesity,INTELLIGENT AUTOMATION AND SOFT COMPUTING
2023,June,WOS,College of Computer and Information Sciences,Scientific,Improved Breast Cancer Classification through Combining Transfer Learning and Attention Mechanism,HUMAN-CENTRIC COMPUTING AND INFORMATION SCIENCES
2023,June,WOS,College of Computer and Information Sciences,Scientific,Improving Prediction of Cervical Cancer Using KNN Imputed SMOTE Features and Multi-Model Ensemble Learning Approach,SENSORS
2023,June,WOS,College of Computer and Information Sciences,Scientific,Intelligent ADL Recognition via IoT-Based Multimodal Deep Learning Framework,SENSORS
2023,June,WOS,College of Computer and Information Sciences,Scientific,IoT and Ensemble Long-Short-Term-Memory-Based Evapotranspiration Forecasting for Riyadh,SENSORS
2023,June,WOS,College of Computer and Information Sciences,Scientific,IoT enabled healthcare environment using intelligent deep learning enabled skin lesion diagnosis model,ELECTRONIC RESEARCH ARCHIVE
2023,June,WOS,College of Computer and Information Sciences,Scientific,Low Power Blockchain in Industry 4.0 Case Study: Water Management in Tunisia,IEEE TRANSACTIONS ON COMPUTATIONAL SOCIAL SYSTEMS
2023,June,WOS,College of Computer and Information Sciences,Scientific,mmWave Polarization Diversity Wideband Multiple-Input/Multiple-Output Antenna System with Symmetrical Geometry for Future Compact Devices,CMC-COMPUTERS MATERIALS & CONTINUA
2023,June,scopus,College of Computer and Information Sciences,Scientific,Monkeypox genome mutation analysis using a timeseries model based on long short-term memory,Crystals
2023,June,WOS,College of Computer and Information Sciences,Scientific,Mud Ring Optimization Algorithm with Deep Learning Model for Disease Diagnosis on ECG Monitoring System,FUTURE GENERATION COMPUTER SYSTEMS-THE INTERNATIONAL JOURNAL OF ESCIENCE
2023,June,WOS,College of Computer and Information Sciences,Scientific,Multi-attribute group decision-making based on q-rung orthopair fuzzy Aczel-Alsina power aggregation operators,IEEE ACCESS
2023,June,WOS,College of Computer and Information Sciences,Scientific,Multilingual hope speech detection: A Robust framework using transfer learning of fine-tuning RoBERTa model,ELECTRONICS
2023,June,WOS,College of Computer and Information Sciences,Scientific,Optimal Design and Sizing of Hybrid Photovoltaic/Fuel Cell Electrical Power System,PROCESSES
2023,June,WOS,College of Computer and Information Sciences,Scientific,Precision in Dermatology: Developing an Optimal Feature Selection Framework for Skin Lesion Classification,FRONTIERS IN ENERGY RESEARCH
2023,July,WOS,College of Computer and Information Sciences,Scientific,Real time emotions recognition through facial expressions,IEEE ACCESS
2023,July,WOS,College of Computer and Information Sciences,Scientific,Retrial Queueing System for Analyzing Impact of Priority Ultra-Reliable Low-Latency Communication Transmission on Enhanced Mobile Broadband Quality of Service Degradation in 5G Networks,SCIENTIFIC REPORTS
2023,July,WOS,College of Computer and Information Sciences,Scientific,Secure Transmission in Wireless Sensor Networks via Reconfigurable Intelligent Surface,MULTIMEDIA TOOLS AND APPLICATIONS
2023,July,WOS,College of Computer and Information Sciences,Scientific,SIFT and ORB performance assessment for object identification in different test cases,ALEXANDRIA ENGINEERING JOURNAL
2023,July,WOS,College of Computer and Information Sciences,Scientific,Significance of Cattaneo-Christov Heat Flux on Heat Transfer with Bioconvection and Swimming Micro Organisms in Magnetized Flow of Magnetite and Silver Nanoparticles Dispersed in Prandtl Fluid,SUSTAINABILITY
2023,July,WOS,College of Computer and Information Sciences,Scientific,Single image super-resolution approaches in medical images based-deep learning: a survey,LIFE-BASEL
2023,July,WOS,College of Computer and Information Sciences,Scientific,SkinNet-INIO: Multiclass Skin Lesion Localization and Classification Using Fusion-Assisted Deep Neural Networks and Improved Nature-Inspired Optimization Algorithm,BIOMIMETICS
2023,July,WOS,College of Computer and Information Sciences,Scientific,Textual emotion analysis using improved metaheuristics with deep learning model for intelligent systems,BIOMIMETICS
2023,July,WOS,College of Computer and Information Sciences,Scientific,TVFx - CoVID-19 X-Ray images classification approach using neural networks based feature thresholding technique,FRONTIERS IN ENERGY RESEARCH
2023,July,WOS,College of Computer and Information Sciences,Scientific,Unintended Data Behaviour Analysis Using Cryptography Stealth Approach Against Security and Communication Network,MICROMACHINES
2023,July,WOS,College of Computer and Information Sciences,Scientific,Using deep DenseNet with cyclical learning rate to classify leukocytes for leukemia identification,REMOTE SENSING
2023,July,WOS,College of Computer and Information Sciences,Scientific,Video quality enhancement using dual-transmission-map dehazing,APPLIED SCIENCES-BASEL
2023,July,WOS,College of Computer and Information Sciences,Scientific,Visual Intelligence in Precision Agriculture: Exploring Plant Disease Detection via Efficient Vision Transformers,FUTURE GENERATION COMPUTER SYSTEMS-THE INTERNATIONAL JOURNAL OF ESCIENCE
2023,July,WOS,College of Computer and Information Sciences,Scientific,A Conformal Tri-Band Antenna for Flexible Devices and Body-Centric Wireless Communications,PROCESSES
2023,July,WOS,College of Computer and Information Sciences,Scientific,A Novel Approach for Improving the Security of IoT-Medical Data Systems Using an Enhanced Dynamic Bayesian Network,HEALTHCARE
2023,July,WOS,College of Computer and Information Sciences,Scientific,Adaptive Neuro-Fuzzy Inference System Modeling and Optimization of Microbial Fuel Cells for Wastewater Treatment,SOFT COMPUTING
2023,July,WOS,College of Computer and Information Sciences,Scientific,An effective correlation-based data modeling framework for automatic diabetes prediction using machine and deep learning techniques,JOURNAL OF OPTICS-INDIA
2023,July,WOS,College of Computer and Information Sciences,Scientific,An efficient watermarking algorithm for digital audio data in security applications,SYMMETRY-BASEL
2023,July,WOS,College of Computer and Information Sciences,Scientific,Anticipating network failures and congestion in optical networks a data analytics approach using genetic algorithm optimization,JOURNAL OF OPTICS-INDIA
2023,July,WOS,College of Computer and Information Sciences,Scientific,Application of Machine Learning to Predict COVID-19 Spread via an Optimized BPSO Model,ENERGIES
2023,July,WOS,College of Computer and Information Sciences,Scientific,Automated Arrhythmia Classification Using Farmland Fertility Algorithm with Hybrid Deep Learning Model on Internet of Things Environment,SYMMETRY-BASEL
2023,July,WOS,College of Computer and Information Sciences,Scientific,Boosting Power Density of Proton Exchange Membrane Fuel Cell Using Artificial Intelligence and Optimization Algorithms,SOFT COMPUTING
2023,July,WOS,College of Computer and Information Sciences,Scientific,Deep Neural Decision Forest (DNDF): A Novel Approach for Enhancing Intrusion Detection Systems in Network Traffic Analysis,PROCESSES
2023,August,WOS,College of Computer and Information Sciences,Scientific,Effective healthcare service recommendation with network representation learning: A recursive neural network approach,SYMMETRY-BASEL
2023,August,WOS,College of Computer and Information Sciences,Scientific,Efficient channel estimation in OWC systems using adaptive algorithms,HELIYON
2023,August,WOS,College of Computer and Information Sciences,Scientific,Efficient implementation of double random phase encoding and empirical mode decomposition for cancelable biometrics,ALEXANDRIA ENGINEERING JOURNAL
2023,August,WOS,College of Computer and Information Sciences,Scientific,Enhancing Cyclone Intensity Prediction for Smart Cities Using a Deep-Learning Approach for Accurate Prediction,BIOMIMETICS
2023,August,WOS,College of Computer and Information Sciences,Scientific,Enhancing Fashion Classification with Vision Transformer (ViT) and Developing Recommendation Fashion Systems Using DINOVA2,TRAITEMENT DU SIGNAL
2023,August,WOS,College of Computer and Information Sciences,Scientific,FedEHR: A Federated Learning Approach towards the Prediction of Heart Diseases in IoT-Based Electronic Health Records,FRONTIERS OF INFORMATION TECHNOLOGY & ELECTRONIC ENGINEERING
2023,August,WOS,College of Computer and Information Sciences,Scientific,Fire Detection and Geo-Localization Using UAV's Aerial Images and Yolo-Based Models,SCIENTIFIC REPORTS
2023,August,WOS,College of Computer and Information Sciences,Scientific,Identification of photovoltaic module parameters by implementing a novel teaching learning based optimization with unique exemplar generation scheme (TLBO-UEGS),WIRELESS PERSONAL COMMUNICATIONS
2023,August,WOS,College of Computer and Information Sciences,Scientific,Improved Artificial Ecosystem Optimizer with Deep-Learning-Based Insect Detection and Classification for Agricultural Sector,DRONES
2023,August,WOS,College of Computer and Information Sciences,Scientific,Improving prediction of skeletal growth problems for age evaluation using hand X-rays,SUSTAINABILITY
2023,August,WOS,College of Computer and Information Sciences,Scientific,Intelligent Resource Allocation Using an Artificial Ecosystem Optimizer with Deep Learning on UAV Networks,FRONTIERS IN ENERGY RESEARCH
2023,August,WOS,College of Computer and Information Sciences,Scientific,IoMT based smart healthcare system to control outbreaks of the COVID-19 pandemic,SENSORS
2023,August,WOS,College of Computer and Information Sciences,Scientific,IoT empowered smart cybersecurity framework for intrusion detection in internet of drones,APPLIED SCIENCES-BASEL
2023,August,WOS,College of Computer and Information Sciences,Scientific,Modeling of Improved Sine Cosine Algorithm with Optimal Deep Learning-Enabled Security Solution,HELIYON
2023,August,WOS,College of Computer and Information Sciences,Scientific,MSRNet: Multiclass Skin Lesion Recognition Using Additional Residual Block Based Fine-Tuned Deep Models Information Fusion and Best Feature Selection,HELIYON
2023,August,WOS,College of Computer and Information Sciences,Scientific,MTLBORKS-CNN: An Innovative Approach for Automated Convolutional Neural Network Design for Image Classification,FUEL
2023,August,WOS,College of Computer and Information Sciences,Scientific,Multimodal hybrid convolutional neural network based brain tumor grade classification,ELECTRONICS
2023,August,WOS,College of Computer and Information Sciences,Scientific,Multipath Routing Scheme for Optimum Data Transmission in Dense Internet of Things,ENVIRONMENTAL RESEARCH
2023,August,WOS,College of Computer and Information Sciences,Scientific,Multiple-Perspective Data-Driven Analysis of Online Health Communities,JOURNAL OF OPTICS-INDIA
2023,August,WOS,College of Computer and Information Sciences,Scientific,Object Detection from Enhanced IR Images Based on Preprocessing and Cumulative Histogram Estimation for Tracking and Gait Recognition Applications,SENSORS
2023,August,WOS,College of Computer and Information Sciences,Scientific,Optimized flexible network architecture creation against 5G communication-based IoT using information-centric wireless computing,SUSTAINABILITY
2023,August,WOS,College of Computer and Information Sciences,Scientific,Optimizing Soil Moisture Retrieval: Utilizing Compact Polarimetric Features with Advanced Machine Learning Techniques,NEUROCOMPUTING
2023,August,WOS,College of Computer and Information Sciences,Scientific,Predictive Analytics for Sustainable E-Learning: Tracking Student Behaviors,DIAGNOSTICS
2023,August,WOS,College of Computer and Information Sciences,Scientific,Quality of interaction-based predictive model for support of online learning in pandemic situations,OPTICAL AND QUANTUM ELECTRONICS
2023,August,WOS,College of Computer and Information Sciences,Scientific,Reverse polarity optical Orthogonal frequency Division Multiplexing for High-Speed visible light communications system,BIOMIMETICS
2023,August,WOS,College of Computer and Information Sciences,Scientific,SIMULATION OF UNSTEADY TRANSPORT PHENOMENA USING NEW FINITE VOLUME METHOD,MATHEMATICS
2023,August,WOS,College of Computer and Information Sciences,Scientific,Test Case Selection through Novel Methodologies for Software Application Developments,ELECTRONICS
2023,August,WOS,College of Computer and Information Sciences,Scientific,Transfer learning for accurate fetal organ classification from ultrasound images: a potential tool for maternal healthcare providers,ADVANCES IN ENGINEERING SOFTWARE
2023,August,WOS,College of Computer and Information Sciences,Scientific,Use of a Novel Deep Learning Open-Source Model for Quantification of Ki-67 in Breast Cancer Patients in Pakistan: A Comparative Study between the Manual and Automated Methods,BIOMIMETICS
2023,August,WOS,College of Computer and Information Sciences,Scientific,Visual Intelligence in Smart Cities: A Lightweight Deep Learning Model for Fire Detection in an IoT Environment,CANCERS
2023,August,WOS,College of Computer and Information Sciences,Scientific,Zinc selenide based dual-channel SPR optical biosensor for HIV genome DNA hybridization detection,BIONANOSCIENCE
2023,August,WOS,College of Computer and Information Sciences,Scientific,A Compact MIMO Multiband Antenna for 5G/WLAN/WIFI-6 Devices,JOURNAL OF OPTICS-INDIA
2023,August,WOS,College of Computer and Information Sciences,Scientific,A Dynamic Multi-Layer Steganography Approach Based on Arabic Letters' Diacritics and Image Layers,OPTICAL AND QUANTUM ELECTRONICS
2023,August,WOS,College of Computer and Information Sciences,Scientific,A Novel Artificial-Intelligence-Based Approach for Classification of Parkinson's Disease Using Complex and Large Vocal Features,ELECTRONIC COMMERCE RESEARCH
2023,August,WOS,College of Computer and Information Sciences,Scientific,A Novel Cluster Matching-Based Improved Kernel Fisher Criterion for Image Classification in Unsupervised Domain Adaptation,SENSORS
2023,August,WOS,College of Computer and Information Sciences,Scientific,A state-of-the-art analysis of pharmacological delivery and artificial intelligence techniques for inner ear disease treatment,DIAGNOSTICS
